srniel_damage_rank,formula,material_id,parameter,ddde_mev_per_g,ddde_to_p_mev_per_g,dddp_mev_per_g,rf_min_pct,rf_mid_pct,rf_max_pct,grf_min_pct,grf_mid_pct,grf_max_pct,has_fallback_ed,density_g_cm3,manifest_density_g_cm3,density_matches_manifest,active_layer_name,active_layer_formula,electron_niel_file,proton_niel_file,electron_niel_matches_candidate,proton_niel_matches_candidate,omere_status,validated_candidate_layer,source_file
28,BaH2O4,JVASP-54745,Ipm,1260090000.0,1260090000.0,745396000.0,99.1177,99.1177,99.1177,99.0358,99.0358,99.0358,False,4.138,4.138,True,BaH2O4,BaH2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_112024\candidate_niel\NIEL_e_BaH2O4_JVASP-54745.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112024\candidate_niel\NIEL_p_BaH2O4_JVASP-54745.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/28_BaH2O4_JVASP-54745.dat
28,BaH2O4,JVASP-54745,Vpm,1260090000.0,248781000.0,745396000.0,94.0591,94.0591,94.0591,,,,False,4.138,4.138,True,BaH2O4,BaH2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_112024\candidate_niel\NIEL_e_BaH2O4_JVASP-54745.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112024\candidate_niel\NIEL_p_BaH2O4_JVASP-54745.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/28_BaH2O4_JVASP-54745.dat
29,GaAgP2Se6,JVASP-27498,Isc,600627000.0,600627000.0,875722000.0,99.5522,99.5522,99.5522,99.47,99.47,99.47,False,4.919,4.919,True,GaAgP2Se6,GaAgP2Se6,C:\LUMENS\sadc_edit_active_pilot_20260523_112201\candidate_niel\NIEL_e_GaAgP2Se6_JVASP-27498.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112201\candidate_niel\NIEL_p_GaAgP2Se6_JVASP-27498.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/29_GaAgP2Se6_JVASP-27498.dat
29,GaAgP2Se6,JVASP-27498,Voc,600627000.0,277317000.0,875722000.0,95.2373,95.2373,95.2373,,,,False,4.919,4.919,True,GaAgP2Se6,GaAgP2Se6,C:\LUMENS\sadc_edit_active_pilot_20260523_112201\candidate_niel\NIEL_e_GaAgP2Se6_JVASP-27498.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112201\candidate_niel\NIEL_p_GaAgP2Se6_JVASP-27498.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/29_GaAgP2Se6_JVASP-27498.dat
29,GaAgP2Se6,JVASP-27498,Pmax,600627000.0,324446000.0,875722000.0,96.2039,96.2039,96.2039,96.1244,96.1244,96.1244,False,4.919,4.919,True,GaAgP2Se6,GaAgP2Se6,C:\LUMENS\sadc_edit_active_pilot_20260523_112201\candidate_niel\NIEL_e_GaAgP2Se6_JVASP-27498.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112201\candidate_niel\NIEL_p_GaAgP2Se6_JVASP-27498.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/29_GaAgP2Se6_JVASP-27498.dat
29,GaAgP2Se6,JVASP-27498,Ipm,600627000.0,600627000.0,875722000.0,99.348,99.348,99.348,99.266,99.266,99.266,False,4.919,4.919,True,GaAgP2Se6,GaAgP2Se6,C:\LUMENS\sadc_edit_active_pilot_20260523_112201\candidate_niel\NIEL_e_GaAgP2Se6_JVASP-27498.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112201\candidate_niel\NIEL_p_GaAgP2Se6_JVASP-27498.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/29_GaAgP2Se6_JVASP-27498.dat
29,GaAgP2Se6,JVASP-27498,Vpm,600627000.0,118583000.0,875722000.0,94.0587,94.0587,94.0587,,,,False,4.919,4.919,True,GaAgP2Se6,GaAgP2Se6,C:\LUMENS\sadc_edit_active_pilot_20260523_112201\candidate_niel\NIEL_e_GaAgP2Se6_JVASP-27498.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112201\candidate_niel\NIEL_p_GaAgP2Se6_JVASP-27498.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/29_GaAgP2Se6_JVASP-27498.dat
30,Ca3SnH2,JVASP-37879,Isc,345995000.0,345995000.0,875293000.0,99.6292,99.6292,99.6292,99.5469,99.5469,99.5469,False,3.071,3.071,True,Ca3SnH2,Ca3SnH2,C:\LUMENS\sadc_edit_active_pilot_20260523_112339\candidate_niel\NIEL_e_Ca3SnH2_JVASP-37879.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112339\candidate_niel\NIEL_p_Ca3SnH2_JVASP-37879.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/30_Ca3SnH2_JVASP-37879.dat
30,Ca3SnH2,JVASP-37879,Voc,345995000.0,159750000.0,875293000.0,95.4662,95.4662,95.4662,,,,False,3.071,3.071,True,Ca3SnH2,Ca3SnH2,C:\LUMENS\sadc_edit_active_pilot_20260523_112339\candidate_niel\NIEL_e_Ca3SnH2_JVASP-37879.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112339\candidate_niel\NIEL_p_Ca3SnH2_JVASP-37879.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/30_Ca3SnH2_JVASP-37879.dat
30,Ca3SnH2,JVASP-37879,Pmax,345995000.0,186899000.0,875293000.0,96.589,96.589,96.589,96.5093,96.5093,96.5093,False,3.071,3.071,True,Ca3SnH2,Ca3SnH2,C:\LUMENS\sadc_edit_active_pilot_20260523_112339\candidate_niel\NIEL_e_Ca3SnH2_JVASP-37879.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112339\candidate_niel\NIEL_p_Ca3SnH2_JVASP-37879.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/30_Ca3SnH2_JVASP-37879.dat
30,Ca3SnH2,JVASP-37879,Ipm,345995000.0,345995000.0,875293000.0,99.4597,99.4597,99.4597,99.3775,99.3775,99.3775,False,3.071,3.071,True,Ca3SnH2,Ca3SnH2,C:\LUMENS\sadc_edit_active_pilot_20260523_112339\candidate_niel\NIEL_e_Ca3SnH2_JVASP-37879.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112339\candidate_niel\NIEL_p_Ca3SnH2_JVASP-37879.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/30_Ca3SnH2_JVASP-37879.dat
30,Ca3SnH2,JVASP-37879,Vpm,345995000.0,68310400.0,875293000.0,94.1838,94.1838,94.1838,,,,False,3.071,3.071,True,Ca3SnH2,Ca3SnH2,C:\LUMENS\sadc_edit_active_pilot_20260523_112339\candidate_niel\NIEL_e_Ca3SnH2_JVASP-37879.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112339\candidate_niel\NIEL_p_Ca3SnH2_JVASP-37879.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/30_Ca3SnH2_JVASP-37879.dat
31,Ga3BN4,JVASP-35152,Isc,283946000.0,283946000.0,859740000.0,99.6527,99.6527,99.6527,99.5704,99.5704,99.5704,False,5.720,5.72,True,Ga3BN4,Ga3BN4,C:\LUMENS\sadc_edit_active_pilot_20260523_112516\candidate_niel\NIEL_e_Ga3BN4_JVASP-35152.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112516\candidate_niel\NIEL_p_Ga3BN4_JVASP-35152.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/31_Ga3BN4_JVASP-35152.dat
31,Ga3BN4,JVASP-35152,Voc,283946000.0,131101000.0,859740000.0,95.5577,95.5577,95.5577,,,,False,5.720,5.72,True,Ga3BN4,Ga3BN4,C:\LUMENS\sadc_edit_active_pilot_20260523_112516\candidate_niel\NIEL_e_Ga3BN4_JVASP-35152.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112516\candidate_niel\NIEL_p_Ga3BN4_JVASP-35152.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/31_Ga3BN4_JVASP-35152.dat
31,Ga3BN4,JVASP-35152,Pmax,283946000.0,153382000.0,859740000.0,96.7288,96.7288,96.7288,96.6489,96.6489,96.6489,False,5.720,5.72,True,Ga3BN4,Ga3BN4,C:\LUMENS\sadc_edit_active_pilot_20260523_112516\candidate_niel\NIEL_e_Ga3BN4_JVASP-35152.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112516\candidate_niel\NIEL_p_Ga3BN4_JVASP-35152.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/31_Ga3BN4_JVASP-35152.dat
31,Ga3BN4,JVASP-35152,Ipm,283946000.0,283946000.0,859740000.0,99.4937,99.4937,99.4937,99.4115,99.4115,99.4115,False,5.720,5.72,True,Ga3BN4,Ga3BN4,C:\LUMENS\sadc_edit_active_pilot_20260523_112516\candidate_niel\NIEL_e_Ga3BN4_JVASP-35152.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112516\candidate_niel\NIEL_p_Ga3BN4_JVASP-35152.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/31_Ga3BN4_JVASP-35152.dat
31,Ga3BN4,JVASP-35152,Vpm,283946000.0,56060000.0,859740000.0,94.2549,94.2549,94.2549,,,,False,5.720,5.72,True,Ga3BN4,Ga3BN4,C:\LUMENS\sadc_edit_active_pilot_20260523_112516\candidate_niel\NIEL_e_Ga3BN4_JVASP-35152.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112516\candidate_niel\NIEL_p_Ga3BN4_JVASP-35152.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/31_Ga3BN4_JVASP-35152.dat
32,Cu2SnSe3,JVASP-109764,Isc,1217700000.0,1217700000.0,912564000.0,99.3554,99.3554,99.3554,99.2733,99.2733,99.2733,False,5.574,5.574,True,Cu2SnSe3,Cu2SnSe3,C:\LUMENS\sadc_edit_active_pilot_20260523_112653\candidate_niel\NIEL_e_Cu2SnSe3_JVASP-109764.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112653\candidate_niel\NIEL_p_Cu2SnSe3_JVASP-109764.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/32_Cu2SnSe3_JVASP-109764.dat
32,Cu2SnSe3,JVASP-109764,Voc,1217700000.0,562226000.0,912564000.0,94.7017,94.7017,94.7017,,,,False,5.574,5.574,True,Cu2SnSe3,Cu2SnSe3,C:\LUMENS\sadc_edit_active_pilot_20260523_112653\candidate_niel\NIEL_e_Cu2SnSe3_JVASP-109764.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112653\candidate_niel\NIEL_p_Cu2SnSe3_JVASP-109764.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/32_Cu2SnSe3_JVASP-109764.dat
32,Cu2SnSe3,JVASP-109764,Pmax,1217700000.0,657775000.0,912564000.0,95.2226,95.2226,95.2226,95.1439,95.1439,95.1439,False,5.574,5.574,True,Cu2SnSe3,Cu2SnSe3,C:\LUMENS\sadc_edit_active_pilot_20260523_112653\candidate_niel\NIEL_e_Cu2SnSe3_JVASP-109764.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112653\candidate_niel\NIEL_p_Cu2SnSe3_JVASP-109764.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/32_Cu2SnSe3_JVASP-109764.dat
32,Cu2SnSe3,JVASP-109764,Ipm,1217700000.0,1217700000.0,912564000.0,99.0636,99.0636,99.0636,98.9818,98.9818,98.9818,False,5.574,5.574,True,Cu2SnSe3,Cu2SnSe3,C:\LUMENS\sadc_edit_active_pilot_20260523_112653\candidate_niel\NIEL_e_Cu2SnSe3_JVASP-109764.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112653\candidate_niel\NIEL_p_Cu2SnSe3_JVASP-109764.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/32_Cu2SnSe3_JVASP-109764.dat
32,Cu2SnSe3,JVASP-109764,Vpm,1217700000.0,240412000.0,912564000.0,93.7012,93.7012,93.7012,,,,False,5.574,5.574,True,Cu2SnSe3,Cu2SnSe3,C:\LUMENS\sadc_edit_active_pilot_20260523_112653\candidate_niel\NIEL_e_Cu2SnSe3_JVASP-109764.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112653\candidate_niel\NIEL_p_Cu2SnSe3_JVASP-109764.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/32_Cu2SnSe3_JVASP-109764.dat
33,ScMo3O8,JVASP-12703,Isc,316321000.0,316321000.0,863764000.0,99.6417,99.6417,99.6417,99.5594,99.5594,99.5594,False,5.514,5.514,True,ScMo3O8,ScMo3O8,C:\LUMENS\sadc_edit_active_pilot_20260523_112830\candidate_niel\NIEL_e_ScMo3O8_JVASP-12703.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112830\candidate_niel\NIEL_p_ScMo3O8_JVASP-12703.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/33_ScMo3O8_JVASP-12703.dat
33,ScMo3O8,JVASP-12703,Voc,316321000.0,146049000.0,863764000.0,95.518,95.518,95.518,,,,False,5.514,5.514,True,ScMo3O8,ScMo3O8,C:\LUMENS\sadc_edit_active_pilot_20260523_112830\candidate_niel\NIEL_e_ScMo3O8_JVASP-12703.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112830\candidate_niel\NIEL_p_ScMo3O8_JVASP-12703.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/33_ScMo3O8_JVASP-12703.dat
33,ScMo3O8,JVASP-12703,Pmax,316321000.0,170870000.0,863764000.0,96.6673,96.6673,96.6673,96.5875,96.5875,96.5875,False,5.514,5.514,True,ScMo3O8,ScMo3O8,C:\LUMENS\sadc_edit_active_pilot_20260523_112830\candidate_niel\NIEL_e_ScMo3O8_JVASP-12703.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112830\candidate_niel\NIEL_p_ScMo3O8_JVASP-12703.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/33_ScMo3O8_JVASP-12703.dat
33,ScMo3O8,JVASP-12703,Ipm,316321000.0,316321000.0,863764000.0,99.4778,99.4778,99.4778,99.3956,99.3956,99.3956,False,5.514,5.514,True,ScMo3O8,ScMo3O8,C:\LUMENS\sadc_edit_active_pilot_20260523_112830\candidate_niel\NIEL_e_ScMo3O8_JVASP-12703.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112830\candidate_niel\NIEL_p_ScMo3O8_JVASP-12703.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/33_ScMo3O8_JVASP-12703.dat
33,ScMo3O8,JVASP-12703,Vpm,316321000.0,62451700.0,863764000.0,94.228,94.228,94.228,,,,False,5.514,5.514,True,ScMo3O8,ScMo3O8,C:\LUMENS\sadc_edit_active_pilot_20260523_112830\candidate_niel\NIEL_e_ScMo3O8_JVASP-12703.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_112830\candidate_niel\NIEL_p_ScMo3O8_JVASP-12703.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/33_ScMo3O8_JVASP-12703.dat
34,CaSnS3,JVASP-40190,Isc,270369000.0,270369000.0,892887000.0,99.6468,99.6468,99.6468,99.5645,99.5645,99.5645,False,3.905,3.905,True,CaSnS3,CaSnS3,C:\LUMENS\sadc_edit_active_pilot_20260523_113007\candidate_niel\NIEL_e_CaSnS3_JVASP-40190.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113007\candidate_niel\NIEL_p_CaSnS3_JVASP-40190.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/34_CaSnS3_JVASP-40190.dat
34,CaSnS3,JVASP-40190,Voc,270369000.0,124832000.0,892887000.0,95.5017,95.5017,95.5017,,,,False,3.905,3.905,True,CaSnS3,CaSnS3,C:\LUMENS\sadc_edit_active_pilot_20260523_113007\candidate_niel\NIEL_e_CaSnS3_JVASP-40190.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113007\candidate_niel\NIEL_p_CaSnS3_JVASP-40190.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/34_CaSnS3_JVASP-40190.dat
34,CaSnS3,JVASP-40190,Pmax,270369000.0,146047000.0,892887000.0,96.6551,96.6551,96.6551,96.5752,96.5752,96.5752,False,3.905,3.905,True,CaSnS3,CaSnS3,C:\LUMENS\sadc_edit_active_pilot_20260523_113007\candidate_niel\NIEL_e_CaSnS3_JVASP-40190.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113007\candidate_niel\NIEL_p_CaSnS3_JVASP-40190.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/34_CaSnS3_JVASP-40190.dat
34,CaSnS3,JVASP-40190,Ipm,270369000.0,270369000.0,892887000.0,99.4851,99.4851,99.4851,99.403,99.403,99.403,False,3.905,3.905,True,CaSnS3,CaSnS3,C:\LUMENS\sadc_edit_active_pilot_20260523_113007\candidate_niel\NIEL_e_CaSnS3_JVASP-40190.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113007\candidate_niel\NIEL_p_CaSnS3_JVASP-40190.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/34_CaSnS3_JVASP-40190.dat
34,CaSnS3,JVASP-40190,Vpm,270369000.0,53379400.0,892887000.0,94.1771,94.1771,94.1771,,,,False,3.905,3.905,True,CaSnS3,CaSnS3,C:\LUMENS\sadc_edit_active_pilot_20260523_113007\candidate_niel\NIEL_e_CaSnS3_JVASP-40190.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113007\candidate_niel\NIEL_p_CaSnS3_JVASP-40190.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/34_CaSnS3_JVASP-40190.dat
35,ZnGeN2,JVASP-9374,Isc,888418000.0,888418000.0,923759000.0,99.451,99.451,99.451,99.3689,99.3689,99.3689,False,5.877,5.877,True,ZnGeN2,ZnGeN2,C:\LUMENS\sadc_edit_active_pilot_20260523_113145\candidate_niel\NIEL_e_ZnGeN2_JVASP-9374.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113145\candidate_niel\NIEL_p_ZnGeN2_JVASP-9374.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/35_ZnGeN2_JVASP-9374.dat
35,ZnGeN2,JVASP-9374,Voc,888418000.0,410193000.0,923759000.0,94.9223,94.9223,94.9223,,,,False,5.877,5.877,True,ZnGeN2,ZnGeN2,C:\LUMENS\sadc_edit_active_pilot_20260523_113145\candidate_niel\NIEL_e_ZnGeN2_JVASP-9374.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113145\candidate_niel\NIEL_p_ZnGeN2_JVASP-9374.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/35_ZnGeN2_JVASP-9374.dat
35,ZnGeN2,JVASP-9374,Pmax,888418000.0,479905000.0,923759000.0,95.6555,95.6555,95.6555,95.5765,95.5765,95.5765,False,5.877,5.877,True,ZnGeN2,ZnGeN2,C:\LUMENS\sadc_edit_active_pilot_20260523_113145\candidate_niel\NIEL_e_ZnGeN2_JVASP-9374.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113145\candidate_niel\NIEL_p_ZnGeN2_JVASP-9374.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/35_ZnGeN2_JVASP-9374.dat
35,ZnGeN2,JVASP-9374,Ipm,888418000.0,888418000.0,923759000.0,99.2016,99.2016,99.2016,99.1197,99.1197,99.1197,False,5.877,5.877,True,ZnGeN2,ZnGeN2,C:\LUMENS\sadc_edit_active_pilot_20260523_113145\candidate_niel\NIEL_e_ZnGeN2_JVASP-9374.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113145\candidate_niel\NIEL_p_ZnGeN2_JVASP-9374.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/35_ZnGeN2_JVASP-9374.dat
35,ZnGeN2,JVASP-9374,Vpm,888418000.0,175402000.0,923759000.0,93.8172,93.8172,93.8172,,,,False,5.877,5.877,True,ZnGeN2,ZnGeN2,C:\LUMENS\sadc_edit_active_pilot_20260523_113145\candidate_niel\NIEL_e_ZnGeN2_JVASP-9374.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113145\candidate_niel\NIEL_p_ZnGeN2_JVASP-9374.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/35_ZnGeN2_JVASP-9374.dat
36,ZnS,JVASP-10591,Isc,278714000.0,278714000.0,959748000.0,99.624,99.624,99.624,99.5417,99.5417,99.5417,False,4.034,4.034,True,ZnS,ZnS,C:\LUMENS\sadc_edit_active_pilot_20260523_113322\candidate_niel\NIEL_e_ZnS_JVASP-10591.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113322\candidate_niel\NIEL_p_ZnS_JVASP-10591.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/36_ZnS_JVASP-10591.dat
36,ZnS,JVASP-10591,Voc,278714000.0,128685000.0,959748000.0,95.3601,95.3601,95.3601,,,,False,4.034,4.034,True,ZnS,ZnS,C:\LUMENS\sadc_edit_active_pilot_20260523_113322\candidate_niel\NIEL_e_ZnS_JVASP-10591.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113322\candidate_niel\NIEL_p_ZnS_JVASP-10591.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/36_ZnS_JVASP-10591.dat
36,ZnS,JVASP-10591,Pmax,278714000.0,150555000.0,959748000.0,96.4535,96.4535,96.4535,96.3738,96.3738,96.3738,False,4.034,4.034,True,ZnS,ZnS,C:\LUMENS\sadc_edit_active_pilot_20260523_113322\candidate_niel\NIEL_e_ZnS_JVASP-10591.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113322\candidate_niel\NIEL_p_ZnS_JVASP-10591.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/36_ZnS_JVASP-10591.dat
36,ZnS,JVASP-10591,Ipm,278714000.0,278714000.0,959748000.0,99.4521,99.4521,99.4521,99.37,99.37,99.37,False,4.034,4.034,True,ZnS,ZnS,C:\LUMENS\sadc_edit_active_pilot_20260523_113322\candidate_niel\NIEL_e_ZnS_JVASP-10591.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113322\candidate_niel\NIEL_p_ZnS_JVASP-10591.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/36_ZnS_JVASP-10591.dat
36,ZnS,JVASP-10591,Vpm,278714000.0,55026900.0,959748000.0,94.0099,94.0099,94.0099,,,,False,4.034,4.034,True,ZnS,ZnS,C:\LUMENS\sadc_edit_active_pilot_20260523_113322\candidate_niel\NIEL_e_ZnS_JVASP-10591.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113322\candidate_niel\NIEL_p_ZnS_JVASP-10591.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/36_ZnS_JVASP-10591.dat
37,MgCu2O4,JVASP-9908,Isc,513526000.0,513526000.0,969318000.0,99.5502,99.5502,99.5502,99.468,99.468,99.468,False,5.176,5.176,True,MgCu2O4,MgCu2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113500\candidate_niel\NIEL_e_MgCu2O4_JVASP-9908.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113500\candidate_niel\NIEL_p_MgCu2O4_JVASP-9908.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/37_MgCu2O4_JVASP-9908.dat
37,MgCu2O4,JVASP-9908,Voc,513526000.0,237101000.0,969318000.0,95.1402,95.1402,95.1402,,,,False,5.176,5.176,True,MgCu2O4,MgCu2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113500\candidate_niel\NIEL_e_MgCu2O4_JVASP-9908.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113500\candidate_niel\NIEL_p_MgCu2O4_JVASP-9908.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/37_MgCu2O4_JVASP-9908.dat
37,MgCu2O4,JVASP-9908,Pmax,513526000.0,277396000.0,969318000.0,96.0764,96.0764,96.0764,95.9971,95.9971,95.9971,False,5.176,5.176,True,MgCu2O4,MgCu2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113500\candidate_niel\NIEL_e_MgCu2O4_JVASP-9908.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113500\candidate_niel\NIEL_p_MgCu2O4_JVASP-9908.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/37_MgCu2O4_JVASP-9908.dat
37,MgCu2O4,JVASP-9908,Ipm,513526000.0,513526000.0,969318000.0,99.3452,99.3452,99.3452,99.2631,99.2631,99.2631,False,5.176,5.176,True,MgCu2O4,MgCu2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113500\candidate_niel\NIEL_e_MgCu2O4_JVASP-9908.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113500\candidate_niel\NIEL_p_MgCu2O4_JVASP-9908.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/37_MgCu2O4_JVASP-9908.dat
37,MgCu2O4,JVASP-9908,Vpm,513526000.0,101386000.0,969318000.0,93.8807,93.8807,93.8807,,,,False,5.176,5.176,True,MgCu2O4,MgCu2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113500\candidate_niel\NIEL_e_MgCu2O4_JVASP-9908.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113500\candidate_niel\NIEL_p_MgCu2O4_JVASP-9908.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/37_MgCu2O4_JVASP-9908.dat
38,MoH2O4,JVASP-54713,Isc,934658000.0,934658000.0,965619000.0,99.4245,99.4245,99.4245,99.3424,99.3424,99.3424,False,3.629,3.629,True,MoH2O4,MoH2O4,C:\LUMENS\sadc_edit_active_pilot_20260523_113638\candidate_niel\NIEL_e_MoH2O4_JVASP-54713.dat,C:\LUMENS\sadc_edit_active_pilot_20260523_113638\candidate_niel\NIEL_p_MoH2O4_JVASP-54713.dat,True,True,completed_validated,True,radiation_degradation/omere_sadc_outputs_final_materials_20260523/outputs/38_MoH2O4_JVASP-54713.dat
